-1319
-1559
-6241
732
-2432
-5913
-7870
-4547
175
-7524
-6493
468
-4612
-2649
-5432
-8989
-1829
-4694
-5672
-8743
-1073
-2778
-2596
-9217
-4553
-2174
-5016
-1090
-1793
-387
-2397
-3047
-346
-2567
2818
-1565
-5151
-1799
1992
2302
-2590
-604
3070
-3821
-3792
-686
1306
3292
2039
2548
1523
2478
6375
3187
7148
4775
6310
8302
10101
3556
2988
9386
7019
6023
9421
6972
7248
8818
10207
10869
6609
9580
11320
4945
11261
5982
7658
6287
13517
5425
2484
5273
6720
4335
5167
5308
5261
2748
2689
4353
3275
3076
-504
2261
392
-446
-3704
-4260
-1319
-3088
-3305
-5754
-9458
-4465
-7149
-11883
-8971
-8374
-12961
-9147
-9493
-15827
-16864
-15211
-10694
-14672
-12499
-15639
-18721
-14895
-15504
-16055
-17116
-14907
-11456
-14667
-13002
-10377
-14174
-9147
-7975
-9370
-14461
-13723
-7161
-8655
-10477
-7500
-3112
-6909
-8333
-1741
-3375
-2549
1511
-745
-2614
2109
58
4482
1488
6656
3087
251
3292
5525
3919
3966
5748
4476
10810
6720
2718
4687
4365
4810
3152
5320
6017
2050
2595
3498
4910
3035
7171
2519
908
2460
1705
-3299
1470
2595
222
1019
-5057
1500
3597
761
-1424
1136
-1752
-4559
-885
-1612
-2649
-4852
-6838
-9452
-6692
-3534
-8842
-7038
-8274
-9627
-9733
-8485
-8872
-6932
-10811
-8877
-8063
-11145
-13905
-12610
-10641
-10975
-15745
-11286
-10670
-12868
-14983
-13161
-14157
-8426
-7249
-8584
-7424
-7776
-5315
-7706
-6956
-8098
-7120
-4090
-2397
-1137
685
3082
3017
3210
3503
5578
12246
6990
7488
12597
10078
9597
11367
11332
12826
14156
14466
13511
15093
19019
16658
18439
15726
20589
18685
14601
18474
19763
16951
13875
19072
17361
19189
17701
16054
17531
16013
13189
15914
15820
3615
7927
9562
7693
5361
7207
4394
1593
3515
474
-1249
-1717
-4911
-6036
-1594
-5192
-7834
-10290
-6961
-8579
-15317
-11918
-11362
-14866
-12463
-16389
-16108
16429
14425
13529
11964
15339
12919
10722
17513
12210
12837
12017
10617
16986
16253
11648
8917
12228
10142
6164
5437
4857
3322
275
1505
714
-1032
-3967
-575
-6833
-5040
-6323
-5081
-10782
-9487
-8333
-13618
-13372
-7407
-10401
-13372
-11379
-13530
-14971
-8731
-11584
-13676
-12182
-10946
-12920
-12077
-13618
-9370
-12827
-13852
-10665
-12786
-8520
-11415
-8819
-8333
-13834
-8690
-8942
-1202
-9651
-10243
-1905
-440
-3352
-2918
-2157
-1002
-1635
3070
5203
7464
6585
1341
4634
6041
6000
9005
8853
9392
13517
10119
8091
6457
5320
13669
12046
12486
8613
14830
11144
7652
13341
15855
12398
11419
15726
8847
12580
11203
14044
11853
11642
10921
9111
10101
6849
7476
7142
4371
3076
5408
3134
-311
-698
-3633
-4424
-1729
-1952
-4184
-8268
-7125
-8731
-9375
-10149
-8438
-10372
-15223
-11907
-13864
-14807
-9428
-14010
-15668
-13629
-13137
-13524
-14250
-10788
-11104
-10108
-8549
-12540
-9487
-10254
-12188
-10618
-7137
-9534
-8983
-15364
-11215
-9622
-5139
-8766
-12088
-4887
-7254
-5995
-6405
-3165
-3645
-3973
-2918
1189
615
-991
-1413
3603
4253
1470
-809
2302
3310
8642
8501
8994
6580
8132
8824
8718
7136
9041
7253
3943
4388
10066
9181
4330
5185
8337
5607
2267
3386
4857
5250
3333
-1946
-715
134
580
-950
-2561
-1717
-3797
-5057
-4137
-5303
-8420
-11186
-3950
-7793
-9821
-10500
-10559
-14596
-21522
-15141
-15036
-19805
-21733
-22934
-20391
-26292
-20110
-24182
-27581
-30668
-30311
-29215
-33141
-35643
-37418
-37131
-39405
-40981
-39422
-44473
-44895
-47133
-49489
-51821
-55143
-55635
-56596
-65479
-68954
-70032
-79999
-91313
-95625
-105786
-118049
-128098
-149245
-244887
-160061
-291375
-152139
-230239
106007
-74913
-217401
-16260
-291346
-480323
-156950
-341520
-102616
-544823
696128
-665866
138919
601541
-186176
-218250
-316190
36345
-626104
97640
-201627
-729141
456421
-362133
-592747
-7366
36925
-45557
779185
-910008
1348564
170349
117820
-2874915
320648
-479942
-2747801
157341
-508008
-4509141
1332140
1281556
-210997
2466304
1344626
1656298
4750025
1169853
7283947
2233669
1511560
5268392
3413150
3847171
1007097
2209775
1786628
1407615
-16905
-456563
-1460016
-1901614
-4408049
-2778211
-2528198
-4162852
-3729510
-825323
-725514
-3677860
-1362299
781927
1027007
-1000940
-2118715
-596262
925687
-2921122
-1145022
-1184655
-1822606
-1583028
-1204202
-1662932
-464807
207691
-306428
1485386
1284410
1423699
2066484
2318818
2727808
1546019
1890949
1919683
1609792
1696060
775751
960363
-588586
-413309
-270856
-820547
-845959
-597604
-1876295
-2537526
-1263686
-1693641
-1808907
-1703122
-854590
-847020
-115084
856201
497824
1343291
1074099
778611
1691068
1296140
1021464
1061121
672486
392601
272314
9990
204826
-220817
-237985
-879874
-743461
-415342
-1028584
-740256
-1264266
-1150319
-919424
-1035961
-829858
-472993
-435586
-457372
-319026
-287432
268119
-26309
289558
732240
594046
682681
446167
563314
517382
772265
778792
795076
639966
241564
736658
1199109
520787
676810
369158
794906
1653064
1196794
-211829
1405570
1308333
519175
161812
888574
-276329
24632
520166
71783
-227678
-773924
-467034
-594223
-596971
-778952
-1310092
-1013819
-897083
-1431516
-1284797
-1651213
-1392750
-1367491
-385688
-1026545
223617
255228
-186721
-432036
-413450
-72797
355382
-345387
-1510454
-1017165
-1224997
-1829426
-706125
-1660125
-910987
-1462196
-497374
224384
1789195
2328070
1528423
131208
37476
864287
-1407709
481054
2405091
1781080
-1005569
1199566
1322296
1278568
2008318
4357839
875730
694289
1042570
608466
-285827
44830
241623
-375159
-1384975
1643285
1327259
857525
766019
1309189
43921
1614222
-8784
-311561
-1419973
-2028387
-145583
